Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,BsmtFinSF,BsmtQualNum,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Neighborhood_6,Neighborhood_7,Neighborhood_8,Neighborhood_9,Neighborhood_10,Neighborhood_11,Neighborhood_12,Neighborhood_13,Neighborhood_14,Neighborhood_15,Neighborhood_16,Neighborhood_17,Neighborhood_18,Neighborhood_19,Neighborhood_20,Neighborhood_21,Neighborhood_22,Neighborhood_23,Neighborhood_24
1,-0.21428393631273315,0.6559774753871542,-0.5099582268407642,1.0472823909638869,0.8975647609546338,-0.9341433098005251,-0.45549451300886373,-0.796337764038637,1.2173792555683307,0.44312116860812506,0.7862672587411922,1.2347239609175458,0.16893969268894948,1.0005983482304757,-0.9248614184858108,0.30912022977316866,0.3554159945855882,-0.7393306075011027,0.2085905352096479,-0.3591049742011895,0.3612505105870317,0.4774934446107825,0.8912310170253067,3.1445165492318234,-0.09120807874674139,-0.19062575085126532,-0.15587166119276208,-0.2019596175351686,-0.25834382360009867,-0.21715659470703536,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
2,-0.06674343627504703,-0.06008202101894372,2.1896021924303675,0.15538560470736248,-0.3952367280957374,-0.6294757471640223,0.5113646805987692,0.2853925869869406,-0.7860511118709214,-0.4786215769658579,0.7862672587411922,-0.7545155284720515,0.16893969268894948,-0.286043259841257,0.6297611277319568,0.30912022977316866,-0.05548618062462534,1.6208405969884556,-0.7067433718695381,-0.3591049742011895,0.01571283257169258,1.0689546839610409,0.8912310170253067,-0.31790455079322105,10.960170796066757,-0.19062575085126532,-0.15587166119276208,-0.2019596175351686,-0.25834382360009867,-0.21715659470703536,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
3,0.1449451072572852,0.6559774753871542,-0.5099582268407642,0.9812159623522925,0.8496832243231386,-0.2884299680933103,-0.3030832115534733,-0.6258186939262307,1.24553050194921,0.5994882415179972,0.7862672587411922,1.2347239609175458,0.16893969268894948,-0.286043259841257,0.6297611277319568,0.30912022977316866,0.635576568592552,-0.7393306075011027,-0.07651346863468872,-0.3591049742011895,0.5532158872622202,-0.0008943225107499557,0.8912310170253067,3.1445165492318234,-0.09120807874674139,-0.19062575085126532,-0.15587166119276208,-0.2019596175351686,-0.25834382360009867,-0.21715659470703536,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
4,-0.07315824062451165,0.6559774753871542,-0.5099582268407642,-1.8596404679462668,-0.6825259478847088,-0.04742428421667377,-0.6936371715329113,-0.5165799146354704,0.9874774101244821,0.45752339900771855,-1.0269485925033655,-0.7545155284720515,0.16893969268894948,0.3572775441946094,0.6297611277319568,1.6233331364696226,0.7943342271964982,-0.7393306075011027,-0.18155178584049694,3.877629898548539,-0.515391376229662,-0.5880065821599034,-1.0399908887195455,-0.31790455079322105,-0.09120807874674139,5.2440770283201035,-0.15587166119276208,-0.2019596175351686,-0.25834382360009867,-0.21715659470703536,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
5,0.531116329095055,1.3720369717932523,-0.5099582268407642,0.9481827480464953,0.7539201510601481,-0.1611062105735778,0.2327377701256336,-0.026337588062302204,1.6842207580512476,1.4471623736083565,0.7862672587411922,1.2347239609175458,1.3849709460044577,1.643919152266342,0.6297611277319568,1.6233331364696226,1.7001867498190144,0.7813166114988812,0.5537164346001606,-0.3591049742011895,0.8923547193883863,0.36659446223260905,0.8912310170253067,-0.31790455079322105,-0.09120807874674139,-0.19062575085126532,6.413328204728283,-0.2019596175351686,-0.25834382360009867,-0.21715659470703536,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
6,0.5125133964816075,-0.7761415174250417,-0.5099582268407642,0.7169502479059149,0.5145124679026719,-1.1296762231344,-0.5983801081232922,-0.956199392269018,0.5417493424272246,-0.2728754284002367,-1.0269485925033655,1.2347239609175458,-2.263122813942067,-0.9293640638771233,-0.9248614184858108,0.30912022977316866,0.03790067737769592,-0.4225291035427727,-0.2565791552732171,-0.3591049742011895,-0.4769983008946243,0.5340301807251454,0.8912310170253067,-0.31790455079322105,-0.09120807874674139,-0.19062575085126532,-0.15587166119276208,4.949782205204045,-0.25834382360009867,-0.21715659470703536,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
7,-0.004648130172229575,1.3720369717932523,-0.5099582268407642,1.080315605269684,0.9933278342176243,-0.5544456757684657,1.5210895527407307,1.4363963102456831,-0.7860511118709214,0.41020178483762565,0.7862672587411922,-0.7545155284720515,0.16893969268894948,0.3572775441946094,0.6297611277319568,0.30912022977316866,0.7663181697958017,1.280278980233251,0.14856863966347178,-0.3591049742011895,1.621823150754102,1.919180215527037,1.3740364934615197,-0.31790455079322105,-0.09120807874674139,-0.19062575085126532,-0.15587166119276208,-0.2019596175351686,3.8694794677685116,-0.21715659470703536,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
8,0.033584103750579526,0.6559774753871542,0.389895246249613,0.05628596178997087,-0.5388813379902231,-0.7840831670094118,0.14224355988649556,-0.12758328594154345,1.5200051541627844,1.2249565331574856,0.7862672587411922,1.2347239609175458,0.16893969268894948,0.3572775441946094,2.1843836739497244,0.30912022977316866,0.05657804897816017,1.121878228254086,2.354373300985445,3.192275727956671,0.2524701304710916,0.8797740669629802,0.8912310170253067,-0.31790455079322105,-0.09120807874674139,-0.19062575085126532,-0.15587166119276208,-0.2019596175351686,-0.25834382360009867,4.603388271003338,-0.29919200102426036,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
9,-0.5132138189977842,0.6559774753871542,-0.5099582268407642,-1.3311090390535116,-1.6401566805146135,0.8893147889642153,-0.2268775608257781,-0.3540539259345831,0.9780936613308556,0.5747987036901226,0.7862672587411922,-0.7545155284720515,-1.0470915606265587,1.0005983482304757,2.1843836739497244,0.30912022977316866,-0.018131437423696835,-0.026527223594860205,-0.7067433718695381,2.834022411510922,-0.6446480631909555,-1.0576963898792262,-1.0399908887195455,-0.31790455079322105,-0.09120807874674139,-0.19062575085126532,-0.15587166119276208,-0.2019596175351686,-0.25834382360009867,-0.21715659470703536,3.3411859863336852,-0.1954162384004483,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
10,-0.3464289059117042,-0.7761415174250417,0.389895246249613,-1.066843324607134,-1.6401566805146135,-0.956879695071906,-0.13400192400139957,-0.20751410005673393,-0.7860511118709214,-0.8592519518122571,-1.0269485925033655,-0.7545155284720515,-1.0470915606265587,-0.9293640638771233,2.1843836739497244,-1.0050926769232853,-1.2461686201542215,-0.7393306075011027,-0.646721476323362,-0.3591049742011895,-0.7969405953532717,0.7927944729408835,-1.0399908887195455,-0.31790455079322105,-0.09120807874674139,-0.19062575085126532,-0.15587166119276208,-0.2019596175351686,-0.25834382360009867,-0.21715659470703536,-0.29919200102426036,5.115522278127624,-0.23398898060808693,-0.24521915021905594,-0.4238563716427939,-0.21189646819652852,-0.17868005403047652,-0.11350358543934211,-0.26509234029801376,-0.15930831706316076,-0.24521915021905594,-0.13358425804846977,-0.1239267744882231,-0.08927221778332196,-0.09858437479949844,-0.10207997319847194,-0.12952777844221064,-0.05873218041857273
